Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1134193030,Eskey,Clifford,J,MD PHD,I,1 Medical Center Dr,Dartmouth Hitchcock Medical Center,Lebanon,NH,33.0,3756,4.0,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,16.0,16,10511.4375,1156.861875,921.730625,911.215625,2017
1134194822,Rangaswamy,Rajesh,,MD,I,1155 Mill Street,,Reno,NV,32.0,89520,99.0,Unknown,US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,3281.0,1091.8707692,869.94461538,868.25461538,2017
1134237712,Ringer,Andrew,,MD,I,3825 Edwards Rd,Suite 300,Cincinnati,OH,39.0,45209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,5659.0,1157.23,922.02,940.61,2017
1134276777,Dodd,Robert,,"M.D., PH.D.",I,300 Pasteur Dr,"Edwards Bldg., R297",Stanford,CA,6.0,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,17.0,17,9176.0,1192.2317647,949.90529412,912.93588235,2017
1144373739,Colby,Geoffrey,P,"M.D., PH.D.",I,300 Medical Plaza,,Los Angeles,CA,6.0,90095,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,32,33.0,33,6600.080303,1253.000303,998.32424242,940.61,2017
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,16,3116.19375,1161.211875,917.425625,911.215625,2017
1164402715,Woodward,Britton,K,MD,I,2001 Laurel Ave,Suite N304,Knoxville,TN,47.0,37916,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,14,4773.0,987.62,790.98571429,957.39714286,2017
1174787337,Gandhi,Ravi,H,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61623,Balloon occlusion of head or neck artery,N,F,16,16.0,16,1267.0,554.09125,441.470625,423.796875,2017
1184603276,Pema,Peter,,MD,I,3525 Olentangy River Rd,Ste 5360,Columbus,OH,39.0,43214,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,3827.0,1134.09,903.58,940.6,2017
1184683195,Levy,Elad,I,MD,I,3980 A Sheridan Drive,,Amherst,NY,36.0,14226,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,4746.55,1048.76,828.58,940.61,2017
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,14.0,14,3029.0,1086.98,866.05,924.63285714,2017
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,4217.0,1368.9053333,1086.1633333,940.60066667,2017
1184773186,Jindal,Gaurav,,MD,I,22 S Greene St,Suite G2k14,Baltimore,MD,24.0,21201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,4840.0,1268.71,1010.84,946.01230769,2017
1194879338,Dalal,Shamshar,,MD,I,3400 Spruce St,1 Maloney Building,Philadelphia,PA,42.0,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,13360.0,1116.2541667,889.375,901.4175,2017
1205914157,Jensen,Mary,E,MD,I,Lee St Fl 1,,Charlottesville,VA,51.0,22908,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,3906.3333333,1151.15,917.18,936.705,2017
1205923323,Mericle,Robert,A,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,3145.0,1009.3625,785.4025,928.64416667,2017
1215124805,Kan,Peter,T,M.D.,I,2 Tampa General Cir,,Tampa,FL,12.0,33606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,6033.0,1176.7483333,937.575,940.60833333,2017
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,16.0,16,4746.55,1037.109375,812.86,934.141875,2017
1225237795,Deshaies,Eric,M,MD,I,330 Billingsley Rd Ste 202,,Charlotte,NC,37.0,28211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,3393.0,1033.8207692,826.43307692,958.69846154,2017
1235129321,Deveshwar,Sanjeev,K,MD,I,1331 North Elm Street,Suite 200,Greensboro,NC,37.0,27401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,24.0,24,3240.0,1110.74,884.98,940.61,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,14,7785.0,1033.74875,823.63625,878.273125,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,28,28.0,28,1569.0,328.73535714,261.91607143,312.49285714,2017
1235370982,Hoover,Steven,L,M.D.,I,6151 S Yale Ave,Suite A-100,Tulsa,OK,40.0,74136,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,2477.0,1065.9693333,840.02733333,900.118,2017
1245443068,Liu,Kenneth,C,M.D.,I,500 University Dr,,Hershey,PA,42.0,17033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,26,30.0,30,4117.2,1131.9643333,901.89366667,924.933,2017
1255344958,Kott,Brian,R,MD,I,1304 Fawcett Ave,Suite 100,Tacoma,WA,53.0,98402,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,13.0,13,3400.0,1125.8,896.98,940.61,2017
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,3125.1538462,1307.35,1037.33,940.61,2017
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,25,25.0,25,5104.0,1185.9988,941.6124,937.332,2017
1265423297,Lopez Del Valle,Eric,M,M. D.,I,1106 Druid Rd S,Suite 302,Clearwater,FL,12.0,33756,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,6190.4545455,1085.2936364,868.71181818,961.97909091,2017
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,410 W 10th Ave,N1021 Doan,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,5015.0,1138.79,903.58,940.61,2017
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,23.0,23,13226.652174,1075.4013043,856.82695652,940.61,2017
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,31,34.0,34,3471.0,1179.9358824,935.82,936.38029412,2017
1316139793,Osbun,Joshua,W,MD,I,1 Barnes Jewish Hospital Plz,,Saint Louis,MO,29.0,63110,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,4108.3333333,1126.77,897.7475,901.40833333,2017
1316179195,Grandhi,Ramesh,,M.D.,I,7940 Floyd Curl Dr,"Tower Ii, Ste 300",San Antonio,TX,48.0,78229,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,16,3429.0,1065.69625,854.01375,952.51375,2017
1316988348,Kim,Louis,J,MD,I,401 Broadway,Pbs Building,Seattle,WA,53.0,98122,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,18.0,18,3639.5444444,1144.1333333,916.135,953.67388889,2017
1326037367,Howington,Jay,V,MD,I,4 E Jackson Blvd,,Savannah,GA,13.0,31405,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,5200.0,1127.0073333,897.602,937.42666667,2017
1326253832,Callison,Richard,C,M.D.,I,12255 Depaul Dr.,Suite 200,Bridgeton,MO,29.0,63044,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,14,2798.0,1127.7342857,898.51785714,940.60285714,2017
1326295742,Miller,Timothy,R,MD,I,22 S Greene St,,Baltimore,MD,24.0,21201,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,19.0,19,4840.0,1201.9357895,957.63789474,952.98631579,2017
1336176585,Harrigan,Mark,R,MD,I,619 19th Street South,,Birmingham,AL,1.0,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,4780.0,1003.9733333,799.91583333,862.22583333,2017
1336269265,Ghodke,Basavaraj,V,MD,I,325 9th Ave,,Seattle,WA,53.0,98104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,3639.8166667,1113.7633333,892.47083333,960.20583333,2017
1336340082,Chen,Michael,,M.D.,I,1725 W Harrison St,1118,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,13.0,13,4217.0,1340.4630769,1063.5953846,940.60076923,2017
1346246501,Scott,John,,MD,I,1801 N Senate Blvd,Ste 610,Indianapolis,IN,18.0,46202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,14,6618.0,946.146875,746.824375,881.141875,2017
1346417359,Spiotta,Alejandro,M,M.D.,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,7905.8791667,1123.2133333,894.92,940.61,2017
1356394936,Hanel,Ricardo,A,"M.D., PHD",I,800 Prudential Dr,Tower B 11th Floor,Jacksonville,FL,12.0,32207,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,19.0,19,3739.2631579,1168.8163158,915.82105263,908.30578947,2017
1366576845,Wells-Roth,David,,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,6500.2569231,1223.6153846,958.64076923,934.60692308,2017
1376568659,Olson,Scott,E,M.D.,I,200 W Arbor Dr,Mail Code 8466,San Diego,CA,6.0,92103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,4855.3181818,1149.17,915.6,940.61,2017
1376779850,Griessenauer,Christoph,J,M.D.,I,1000 East Mountain Blvd.,,Wilkes-Barre,PA,42.0,18711,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,14.0,14,13360.0,1080.43,860.83214286,957.40642857,2017
1386665925,Peebles,Todd,R,M.D.,I,111 Colchester Ave,Department Of Radiology,Burlington,VT,50.0,5401,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,14.0,14,10495.0,1059.235,843.94642857,940.61,2017
1396878013,Fifi,Johanna,T,M.D.,I,1000 10th Ave,Suite 10-G,New York,NY,36.0,10019,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,4058.3636364,1396.24,1112.45,940.61,2017
1407823727,Walzman,Daniel,,M.D.,I,680 Kinderkamack Rd,Suite 300,Oradell,NJ,34.0,7649,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,15.0,14,1283.94,1221.2866667,973.05666667,877.90266667,2017
1427215094,Fraser,Justin,F,M.D.,I,800 Rose St,Ms 106,Lexington,KY,21.0,40536,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,18.0,18,6492.0,1078.4961111,859.28888889,914.48166667,2017
1427251230,Polifka,Adam,J,MD,I,1505 Sw Archer Rd,,Gainesville,FL,12.0,32610,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,6565.0,1231.5466667,976.89083333,936.33166667,2017
1437294386,Dashti,Shervin,R,"M.D., PH.D.",I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,13,14.0,13,7785.0,1069.6921429,852.27428571,907.01642857,2017
1437294386,Dashti,Shervin,R,"M.D., PH.D.",I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,16,16.0,16,1569.0,361.605625,288.105625,314.874375,2017
1447202163,Gupta,Rishi,,MD,I,61 Whitcher St Ne,Suite 3110,Marietta,GA,13.0,30060,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,26.0,23,2292.7692308,1115.5515385,888.81346154,886.34346154,2017
1447245022,Albuquerque,Felipe,C,MD,I,2910 N 3rd Ave,,Phoenix,AZ,4.0,85013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,26,29.0,29,13000.0,1091.2534483,852.10206897,930.63241379,2017
1447409164,Patsalides,Athos,,MD,I,435 E 70th St,#29c,New York,NY,36.0,10021,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,25.0,25,1419.628,1396.24,1112.45,940.61,2017
1467416271,Fiorella,David,J,"M.D., PH.D.",I,Hsc T12 Rm 080,,Stony Brook,NY,36.0,11794,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,28.0,28,10000.0,1492.29,1188.98,940.61,2017
1467416271,Fiorella,David,J,"M.D., PH.D.",I,Hsc T12 Rm 080,,Stony Brook,NY,36.0,11794,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61626,"Occlusion of head or neck artery, accessed through the skin",N,F,17,21.0,20,6500.0,1035.9333333,825.37857143,653.95571429,2017
1497955595,Levitt,Michael,,MD,I,908 Jefferson St,5th Floor,Seattle,WA,53.0,98104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,14,3786.8466667,1148.1386667,914.776,909.25666667,2017
1508061425,Ebersole,Koji,C,M.D.,I,3901 Rainbow Blvd # Ms 3021,,Kansas City,KS,20.0,66160,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,2202.0,1037.7783333,826.845,940.60916667,2017
1508849787,Reddy,Suryakumar,,MD,I,929 N Saint Francis St,,Wichita,KS,20.0,67214,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,16.0,16,3316.0,1086.5,865.67,940.61,2017
1518959097,Maidan,Lucian,,M.D.,I,3000 Q St,,Sacramento,CA,6.0,95816,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,15.0,15,12043.0,1128.64,895.53,940.61,2017
1528226792,Santarelli,Justin,,M.D.,I,100 Woods Rd,,Valhalla,NY,36.0,10595,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,4360.0,1492.29,1188.98,940.61,2017
1528293701,Nicholson,Andrew,D,MD,I,3300 Gallows Rd,Transitional Residency Program,Falls Church,VA,51.0,22042,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,2574.2291667,1103.1858333,878.96416667,940.60916667,2017
1538326392,Bouz,Peter,A,MD,I,3533 Southern Blvd,Suite 5350,Kettering,OH,39.0,45429,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,16.0,16,2310.0,1084.90375,864.39375,911.215,2017
1558472167,Wang,Dennis,O,MD,I,1304 Fawcett Ave,Suite 100,Tacoma,WA,53.0,98402,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,15.0,15,3400.0,1125.8,896.98,940.61,2017
1568667806,Alaraj,Ali,,M.D,I,1740 W Taylor St,,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,19,20.0,19,15297.0,1292.04,1029.427,917.0865,2017
1568805927,Drofa,Alexander,,MD,I,700 1st Ave S,,Fargo,ND,38.0,58103,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,15,18.0,15,2978.3333333,973.74222222,775.83,836.09666667,2017
1578549630,Agola,John,C,MD,I,5544 Greenwich Rd Ste 200,,Virginia Beach,VA,51.0,23462,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,25,27.0,27,3865.0,1151.1833333,915.55555556,938.98555556,2017
1588620199,Co,John,A,MD,I,140 Chestnut St,Suite 202,Ridgewood,NJ,34.0,7450,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Cardiology,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,13,15.0,15,850.0,274.35,217.69,219.05,2017
1588694780,Cholankeril,Mathew,V,MD,I,100 Grove St,,Elizabeth,NJ,34.0,7202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Cardiology,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,26,27.0,27,1000.0,572.9137037,458.10925926,442.1462963,2017
1588864805,Khan,Amir,S,MD,I,45 E River Park Pl W,Suite 104,Fresno,CA,6.0,93720.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,2704.0,1065.01,848.5425,940.60416667,2017
1588897029,Wolfe,Stacey,Q,MD,I,Medical Center Blvd,,Winston Salem,NC,37.0,27157.0,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,12,3086.0,1068.0292308,850.43615385,903.92692308,2017
1598872962,Malek,Adel,,MD,I,800 Washington St,Box 1013,Boston,MA,25.0,2111,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,18,20.0,20,5554.0,1185.922,944.8825,917.095,2017
1598872962,Malek,Adel,,MD,I,800 Washington St,Box 1013,Boston,MA,25.0,2111,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,17,23.0,22,2760.0,418.12130435,333.13608696,323.80304348,2017
1598924854,Ducruet,Andrew,F,M.D.,I,2910 N 3rd Ave,,Phoenix,AZ,4.0,85013,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,19,20.0,20,13000.0,1067.127,843.0925,917.094,2017
1609079003,Fusco,Matthew,R,M.D.,I,T-4224 Mcn,,Nashville,TN,47.0,37232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,14.0,14,4166.0,1063.1,847.02,940.61,2017
1609973437,Thompson,Byron,G,MD,I,1500 East Medical Center Dr,2nd Floor Taubman Ctr Recp G,Ann Arbor,MI,26.0,48109,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,7826.0,1274.12,1015.15,940.61,2017
1619171279,Franklin,Robbi,L,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,12.0,12,3145.0,978.38,772.98,926.64083333,2017
1619954450,Frei,Donald,,M.D.,I,501 E Hampden Ave,,Englewood,CO,8.0,80113,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Interventional Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,15.0,15,3353.8,1197.19,953.86,940.61,2017
1629148010,Ortega Gutierrez,Santiago,,MD,I,200 Hawkins Dr,Department Of Neurology,Iowa City,IA,19.0,52242,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,17.0,16,8033.1176471,1020.1658824,812.81882353,912.94470588,2017
1629244850,Telischak,Nicholas,A,M.D.,I,300 Pasteur Dr,Department Of Radiology,Stanford,CA,6.0,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Diagnostic Radiology,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,14.0,11,3000.0,1098.7578571,875.43642857,772.64571429,2017
