Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt,year
1992974968,Bain,Mark,D,MD,I,9500 Euclid Ave,Department Of Neurosurgery S80,Cleveland,OH,39.0,44195,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,20,24.0,21,7194.0,1076.035,857.32625,836.61916667,2016
1992974968,Bain,Mark,D,MD,I,9500 Euclid Ave,Department Of Neurosurgery S80,Cleveland,OH,39.0,44195,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,18,22.0,19,432.0,65.28,52.01,53.05,2016
1992974968,Bain,Mark,D,MD,I,9500 Euclid Ave,Department Of Neurosurgery S80,Cleveland,OH,39.0,44195,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,20,28.0,21,545.0,82.862142857,66.022142857,65.388214286,2016
1992980973,Turner,Raymond,D,MD,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,7837.3090909,1083.4818182,863.25818182,933.90090909,2016
1992980973,Turner,Raymond,D,MD,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,14.0,14,472.0,62.54,49.83,53.06,2016
1992980973,Turner,Raymond,D,MD,I,171 Ashley Ave,,Charleston,SC,45.0,29425,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,14,39.0,14,706.0,79.36,63.23,64.386923077,2016
1023094950,Daugherty,Wilson,P,"M.D., PH. D.",I,600 Gresham Dr,Ste 8630,Norfolk,VA,51.0,23507,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,2313.0,1151.15,917.18,939.048,2017
1023094950,Daugherty,Wilson,P,"M.D., PH. D.",I,600 Gresham Dr,Ste 8630,Norfolk,VA,51.0,23507,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,15,17.0,17,133.0,67.46,53.75,54.540588235,2017
1023094950,Daugherty,Wilson,P,"M.D., PH. D.",I,600 Gresham Dr,Ste 8630,Norfolk,VA,51.0,23507,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,49.0,12,168.0,85.52,68.14,63.02244898,2017
1033164637,Hoh,Brian,L,MD,I,1600 Sw Archer Rd,,Gainesville,FL,12.0,32610,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,22,24.0,23,6544.0,1154.51875,918.60833333,901.86958333,2017
1033164637,Hoh,Brian,L,MD,I,1600 Sw Archer Rd,,Gainesville,FL,12.0,32610,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,23,25.0,24,557.28,68.414,54.5076,54.672,2017
1033164637,Hoh,Brian,L,MD,I,1600 Sw Archer Rd,,Gainesville,FL,12.0,32610,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,21,34.0,22,462.08823529,88.58,70.58,63.918235294,2017
1033169743,Thorell,William,E,MD,I,988102 Nebraska Medical Ctr,,Omaha,NE,31.0,68198,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,14.0,13,4200.0,957.25571429,762.69142857,907.01571429,2017
1033169743,Thorell,William,E,MD,I,988102 Nebraska Medical Ctr,,Omaha,NE,31.0,68198,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,15.0,14,199.5,63.07,50.25,54.59,2017
1033238647,Ashley,William,W,"M.D., PH.D., M.B.A.",I,5051 Greenspring Ave,Suite 300,Baltimore,MD,24.0,21209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,17,32.0,18,172.0,92.06375,73.353125,63.026875,2017
1043347248,Alexander,Michael,J,M.D.,I,127 S. San Vicente Blvd.,Suite A6600,Los Angeles,CA,6.0,90048,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,20.0,18,8531.4,1146.143,913.188,893.579,2017
1043347248,Alexander,Michael,J,M.D.,I,127 S. San Vicente Blvd.,Suite A6600,Los Angeles,CA,6.0,90048,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,19,20.0,20,730.05,68.628,54.682,55.272,2017
1043347248,Alexander,Michael,J,M.D.,I,127 S. San Vicente Blvd.,Suite A6600,Los Angeles,CA,6.0,90048,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,18,40.0,21,480.875,87.0105,69.3245,63.81375,2017
1053428326,Zomorodi,Ali,R,MD,I,2100 Erwin Rd,,Durham,NC,37.0,27710,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,15.0,14,296.0,65.78,52.41,54.444,2017
1053428326,Zomorodi,Ali,R,MD,I,2100 Erwin Rd,,Durham,NC,37.0,27710,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,17.0,14,364.0,83.351176471,66.411176471,63.221764706,2017
1053696187,Matouk,Charles,C,M.D.,I,800 Howard Ave,"Lower Level, Neuroscience Center",New Haven,CT,9.0,6519,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,19,24.0,21,6590.0,1166.26875,929.22291667,842.62916667,2017
1053696187,Matouk,Charles,C,M.D.,I,800 Howard Ave,"Lower Level, Neuroscience Center",New Haven,CT,9.0,6519,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,17,18.0,18,315.0,92.55,73.74,63.02,2017
1083666978,Zhang,Yi,J,MD,I,6560 Fannin St,Ste 944,Houston,TX,48.0,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,22,27.0,25,5536.0,1149.2892593,915.69777778,870.93518519,2017
1083666978,Zhang,Yi,J,MD,I,6560 Fannin St,Ste 944,Houston,TX,48.0,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,22,27.0,25,243.0,69.250740741,55.171481481,54.580740741,2017
1083666978,Zhang,Yi,J,MD,I,6560 Fannin St,Ste 944,Houston,TX,48.0,77030,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,20,53.0,22,304.0,87.800754717,69.95490566,63.02754717,2017
1114134921,Kung,David,K,MD,I,3400 Spruce Street,3 Silverstein Pavilion,Philadelphia,PA,42.0,19104,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,11.0,11,223.45454545,72.78,57.99,54.59,2017
1124061775,Deveikis,John,P,MD,I,501 6th Ave S,,St Petersburg,FL,12.0,33701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,4780.0,1052.8155,838.831,917.0945,2017
1124061775,Deveikis,John,P,MD,I,501 6th Ave S,,St Petersburg,FL,12.0,33701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,18,22.0,21,359.0,64.0,50.99,54.416818182,2017
1124061775,Deveikis,John,P,MD,I,501 6th Ave S,,St Petersburg,FL,12.0,33701,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,17,44.0,20,446.0,81.06,64.580227273,63.055909091,2017
1134237712,Ringer,Andrew,,MD,I,3825 Edwards Rd,Suite 300,Cincinnati,OH,39.0,45209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,17,20.0,20,5659.0,1157.23,922.02,940.61,2017
1134237712,Ringer,Andrew,,MD,I,3825 Edwards Rd,Suite 300,Cincinnati,OH,39.0,45209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,18,21.0,21,336.0,67.17,53.52,54.59,2017
1134237712,Ringer,Andrew,,MD,I,3825 Edwards Rd,Suite 300,Cincinnati,OH,39.0,45209,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,18,21.0,21,426.0,85.16,67.85,63.02,2017
1134276777,Dodd,Robert,,"M.D., PH.D.",I,300 Pasteur Dr,"Edwards Bldg., R297",Stanford,CA,6.0,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,16,17.0,17,9176.0,1192.2317647,949.90529412,912.93588235,2017
1134276777,Dodd,Robert,,"M.D., PH.D.",I,300 Pasteur Dr,"Edwards Bldg., R297",Stanford,CA,6.0,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,23,25.0,25,333.6,74.6,59.44,54.59,2017
1134276777,Dodd,Robert,,"M.D., PH.D.",I,300 Pasteur Dr,"Edwards Bldg., R297",Stanford,CA,6.0,94305,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,23,38.0,25,281.36842105,94.552368421,75.332631579,63.022631579,2017
1144373739,Colby,Geoffrey,P,"M.D., PH.D.",I,300 Medical Plaza,,Los Angeles,CA,6.0,90095,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,32,33.0,33,6600.080303,1253.000303,998.32424242,940.61,2017
1144373739,Colby,Geoffrey,P,"M.D., PH.D.",I,300 Medical Plaza,,Los Angeles,CA,6.0,90095,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,32,33.0,33,527.21212121,72.511515152,57.772121212,54.581515152,2017
1144373739,Colby,Geoffrey,P,"M.D., PH.D.",I,300 Medical Plaza,,Los Angeles,CA,6.0,90095,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,32,34.0,33,590.14705882,91.990882353,73.294117647,63.02,2017
1144425067,Mocco,J.,D,MD,I,3601 Tvc,,Nashville,TN,47.0,37232,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,22.0,11,308.81818182,98.89,78.79,63.024545455,2017
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,16,3116.19375,1161.211875,917.425625,911.215625,2017
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,16.0,16,351.215625,69.68,55.05,54.58,2017
1154516532,Saphier,Paul,S,M.D.,I,310 Madison Ave,Suite 300,Morristown,NJ,34.0,7960,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,15.0,14,175.016,88.370666667,69.82,63.029333333,2017
1174787337,Gandhi,Ravi,H,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61623,Balloon occlusion of head or neck artery,N,F,16,16.0,16,1267.0,554.09125,441.470625,423.796875,2017
1174787337,Gandhi,Ravi,H,MD,I,1605 W Fairbanks Ave,,Winter Park,FL,12.0,32789,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,26,31.0,26,260.0,88.58,70.58,63.03,2017
1184683195,Levy,Elad,I,MD,I,3980 A Sheridan Drive,,Amherst,NY,36.0,14226,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,11.0,11,4746.55,1048.76,828.58,940.61,2017
1184683195,Levy,Elad,I,MD,I,3980 A Sheridan Drive,,Amherst,NY,36.0,14226,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,13,13.0,13,337.33,62.36,49.27,54.59,2017
1184683195,Levy,Elad,I,MD,I,3980 A Sheridan Drive,,Amherst,NY,36.0,14226,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,25,27.0,27,430.0,79.03,62.44,63.02,2017
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,14.0,14,3029.0,1086.98,866.05,924.63285714,2017
1184689515,Moftakhar,Roham,,M.D.,I,3 Richland Medical Park Dr,Suite 310,Columbia,SC,45.0,29203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,11,13.0,13,254.0,64.88,51.69,53.913076923,2017
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,15.0,15,4217.0,1368.9053333,1086.1633333,940.60066667,2017
1184693244,Lopes,Demetrius,K,MD,I,1725 W Harrison St,Suite 855,Chicago,IL,17.0,60612,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,13,14.0,14,227.0,74.28,58.94,54.59,2017
1205923323,Mericle,Robert,A,MD,I,330 22nd Ave N,,Nashville,TN,47.0,37203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,3145.0,1009.3625,785.4025,928.64416667,2017
1215124805,Kan,Peter,T,M.D.,I,2 Tampa General Cir,,Tampa,FL,12.0,33606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,12.0,12,6033.0,1176.7483333,937.575,940.60833333,2017
1215124805,Kan,Peter,T,M.D.,I,2 Tampa General Cir,,Tampa,FL,12.0,33606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,16.0,15,194.0,68.870625,54.86875,54.580625,2017
1215124805,Kan,Peter,T,M.D.,I,2 Tampa General Cir,,Tampa,FL,12.0,33606,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,14,17.0,15,246.0,87.112941176,69.404117647,63.022352941,2017
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,11,16.0,16,4746.55,1037.109375,812.86,934.141875,2017
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,15,20.0,20,337.33,63.63,50.27,54.59,2017
1215262878,Davies,Jason,M,"M.D., PH.D.",I,100 High St,Suite B-4,Buffalo,NY,36.0,14203,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,27,32.0,32,430.0,80.63,63.7,63.02,2017
1225237795,Deshaies,Eric,M,MD,I,330 Billingsley Rd Ste 202,,Charlotte,NC,37.0,28211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,3393.0,1033.8207692,826.43307692,958.69846154,2017
1225237795,Deshaies,Eric,M,MD,I,330 Billingsley Rd Ste 202,,Charlotte,NC,37.0,28211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,13,14.0,14,197.0,61.467857143,49.062142857,55.564285714,2017
1225237795,Deshaies,Eric,M,MD,I,330 Billingsley Rd Ste 202,,Charlotte,NC,37.0,28211,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,24.0,14,260.41666667,80.665833333,64.44125,63.676666667,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,14,16.0,14,7785.0,1033.74875,823.63625,878.273125,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61650,Infusion of chemical agent into the artery of brain with insertion of catheter and imaging,N,F,28,28.0,28,1569.0,328.73535714,261.91607143,312.49285714,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,14,15.0,14,195.0,65.34,52.06,54.420666667,2017
1235286113,Yao,Tom,L,MD,I,210 E Gray St Ste 1105,,Louisville,KY,21.0,40202,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,13,44.0,13,250.0,82.794090909,65.964318182,63.291818182,2017
1245443068,Liu,Kenneth,C,M.D.,I,500 University Dr,,Hershey,PA,42.0,17033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,26,30.0,30,4117.2,1131.9643333,901.89366667,924.933,2017
1245443068,Liu,Kenneth,C,M.D.,I,500 University Dr,,Hershey,PA,42.0,17033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,22,25.0,25,154.0,67.46,53.75,54.59,2017
1245443068,Liu,Kenneth,C,M.D.,I,500 University Dr,,Hershey,PA,42.0,17033,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,22,25.0,25,194.0,85.52,68.14,63.02,2017
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,3125.1538462,1307.35,1037.33,940.61,2017
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,13.0,13,929.30769231,72.22,57.3,54.58,2017
1255354478,Malek,Ali,R,M.D.,I,901 Village Blvd,Ste 702,West Palm Beach,FL,12.0,33409,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,12,13.0,13,247.61538462,91.7,72.76,63.02,2017
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,25,25.0,25,5104.0,1185.9988,941.6124,937.332,2017
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,25,25.0,25,247.12,71.48,56.95,54.58,2017
1265408843,Patel,Aman,B,M.D.,I,15 Parkman St,Wac-745,Boston,MA,25.0,2114,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,25,77.0,25,889.0,90.646493506,72.222987013,63.026493506,2017
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,410 W 10th Ave,N1021 Doan,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,12,13.0,13,5015.0,1138.79,903.58,940.61,2017
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,410 W 10th Ave,N1021 Doan,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,14.0,14,235.0,66.1,52.45,54.59,2017
1265606032,Powers,Ciaran,J,"M.D., PH.D.",I,410 W 10th Ave,N1021 Doan,Columbus,OH,39.0,43210,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,15,17.0,17,300.0,83.8,66.49,63.02,2017
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,23,23.0,23,13226.652174,1075.4013043,856.82695652,940.61,2017
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,24,24.0,24,450.0,64.53,51.41,54.447916667,2017
1275505406,Niemann,David,B,MD,I,600 Highland Ave,,Madison,WI,55.0,53792,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,24,24.0,24,779.0,81.74,65.13,63.1175,2017
1285898312,Gupta,Gaurav,,MD,I,125 Paterson St,Cab 2102,New Brunswick,NJ,34.0,8901,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,12,15.0,15,227.0,73.44,58.51,54.58,2017
1285898312,Gupta,Gaurav,,MD,I,125 Paterson St,Cab 2102,New Brunswick,NJ,34.0,8901,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75898,Imaging of blood vessel,N,F,11,24.0,14,289.0,93.145833333,74.215833333,63.028333333,2017
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,61624,"Occlusion of abnormal artery, accessed through the skin",N,F,31,34.0,34,3471.0,1179.9358824,935.82,936.38029412,2017
1306836853,Ogilvy,Christopher,S,MD,I,110 Francis St Ste 3b,Beth Israel Deaconess Medical Center,Boston,MA,25.0,2215,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Neurosurgery,Y,75894,Radiological supervision and interpretation of obstruction of blood vessel via catheter,N,F,32,35.0,35,208.28571429,69.33,55.24,54.59,2017
